Name;RAdeg;DEdeg;PosErr;Coord_Ref;GLON;GLAT;Xray_Type;Porb;Ppulse;Alt_Name;SpType;Vmag;e_Vmag;Gaia_DR3_ID;Gmag;e_Gmag;BP-RP;_2MASS_ID;Jmag;e_Jmag;Hmag;e_Hmag;Kmag;e_Kmag;WISE_ID;W1mag;e_W1mag;W2mag;e_W2mag;N_H;Min_Soft_Flux;Max_Soft_Flux;Soft_Xray_Var;Soft_Xray_Range;Min_Hard_Flux;Max_Hard_Flux;Hard_Xray_Var;Hard_Xray_Range;AG;Mean_Dist;Low_Dist;High_Dist;Incl;Mx;Mopt;B-V;E_B-V_;tMSP_Flag;Liu07_IDX;RK03_IDX;Orb_Ref;Pulse_Ref;Spect_Ref;Vmag_Ref;Gmag_Ref;JHK_Ref;WISE_Ref;N_H_Ref;AG_Ref;Dist_Ref;Mass_Ref
GRO J1655-40;253.50056825794;-39.84580029831;5.177064805466511e-05;2022yCat.1355....0G;344.98189426683166;2.4559719841529186;MQ, DS, RP, BH, XT;2.62;;XN Sco 1994;F6III/F7IV;14.199999809265137;;5969790961312131456;16.226719;0.005626;2.158926;16540014-3950447;13.515999794006348;0.028999999165534973;12.996999740600586;0.04399999976158142;12.744000434875488;0.03400000184774399;J165400.13-395044.7;12.562999725341797;0.014999999664723873;12.72599983215332;0.017999999225139618;0.8857000266518512;0.015730744141981;29.08999950645974;1849.2449717509921;0.3,10.0;103.96099972724915;103.96099972724915;1.0;17.0,60.0;3.71882;3138.674;2980.706;3560.9809999999998;70.19999694824219;6.590000152587891;2.759999990463257;1.0;1.100000023841858;;45.0;12.0;2007A&A...469..807L;;1999Natur.401..142I;2007A&A...469..807L;2022yCat.1355....0G;2003yCat.2246....0C;2021ApJS..253....8M;2020yCat.9058....0E;2022yCat.1354....0A;2022yCat.1354....0A;2003A&A...404..301R
Her X-1;254.45753928275;35.34232246072;1.6942549985170475e-05;2022yCat.1355....0G;58.14898297439404;37.523035138981015;XP, EB, DS;1.7;1.24;2A 1655+353;B3/6ep;13.630000114440918;;1338822021487330304;13.617862;0.020316;0.080753;16574981+3520323;13.729000091552734;0.028999999165534973;13.609000205993652;0.03099999949336052;13.628000259399414;0.03400000184774399;J165749.81+352032.4;13.222000122070312;0.014999999664723873;13.17199993133545;0.012000000104308128;14.0;12.4396;1398.82;112.4489533425512;0.2,12.0;;2090.0;;20.0,60.0;48.78048780487805;7093.186035000001;6461.38281;7947.40381;87.0;1.5;;-0.20000000298023224;0.05000000074505806;;46.0;;2007A&A...469..807L;2007A&A...469..807L;1994ApJ...436..319A;2014ApJS..213....9D;2022yCat.1355....0G;2003yCat.2246....0C;2021ApJS..253....8M;2022ApJ...927..143W;2022ApJ...927..143W;2018AJ....156...58B;1997MNRAS.288...43R
SWIFT J1658.2-4242;254.5529166666666;-42.69891388888889;0.2500319979522621;2018ATel11322....1R;343.2512702369245;0.05343118400963311;BH, XT;;;;;;;;;;;;;;;;;;;;;;;16.0;33.9715;2320.81;68.31638285033043;0.2,12.0;50.0;1500.0;15.0;20,200;58.6;10000.0;3000.0;15800.0;;10.0;;;;;;;;;;;;;;2019ApJ...879...93X;2018ATel11334....1P;2019ApJ...875..157J;2019ApJ...875..157J
MAXI J1659-152;254.7571178;-15.2580364;1.0040915989391666;2010ApJS..189...37E;5.51543420718268;16.525980056254365;BH?, XT;0.10083333333333333;;GRB100925A;M2/M5;;;;;;;;;;;;;;;;;;;0.2917000055996333;0.0019337012156156;62.839997094776834;32497.263065934167;0.3,10.0;145.85999727249143;145.85999727249143;1.0;17.0,60.0;1.0163763261311265;6000.0;4000.0;8000.0;70.0;5.7;0.25;;;;;82.0;2013A&A...552A..32K;;2003A&A...404..301R;;;;;2020yCat.9058....0E;2020yCat.9058....0E;2022ApJ...925..142F;2022ApJ...925..142F
AX J1659.0-4208;254.77355416666663;-42.123844444444444;0.3;2013AstL...39..523R;343.8033899656302;0.282358599406808;;;;2XMMi J165905.6-420725;;;;;;;;;18.33;0.06;16.05;0.03;14.91;0.04;;;;;;1.56;0.2;6.0;30.0;0.2,10.0;;;;20.0,60.0;5.435540069686411;8500.0;5000.0;10000.0;;;;;;;;;;;;;;2013AstL...39..523R;;2012ApJ...756...27L;2012ApJ...756...27L;2013AstL...39..523R;
IGR J16597-3704;254.88709291666663;-37.12063277777778;0.6633438022624467;2018ApJ...854..125T;347.7927674361558;3.3062533348894556;XT, XP, GC;0.03194444444444445;0.00951;;;;;;;;;;;;;;;;;;;;;2.2540000472832;;270.0;;3.0,10.0;;110.0;;20.0,60.0;7.853658701335191;9100.0;;;75.0;1.4;;;1.09;;;;2018A&A...610L...2S;2018A&A...610L...2S;;;;;;2020yCat.9058....0E;2020yCat.9058....0E;2007AJ....133.1287V;
XTE J1701-462;255.2435448;-46.1856378;1.0040915989391666;2010ApJS..189...37E;340.81337609763193;-2.4883020628789603;RP?, ZS, XT;;;;;;;;;;;;;;;;;;;;;;;3.37700008632576;0.07466583309890501;57.889998350546534;775.3211334810045;0.3,10.0;32.175;94.95;2.9510489510489517;14.0,195.0;11.766550823434704;8800.0;7480.0;10120.0;;1.6;;;;;50.0;;;;;;;;;2020yCat.9058....0E;2020yCat.9058....0E;2009ApJ...699...60L;2020A&A...638L...2P
CXOGlb J170112.5-300622;255.30242499999997;-30.106166944444446;0.034655446902326914;2010ApJS..189...37E;353.57950463027413;7.323366933136724;GC, XT?;;;;;;;;;;;;;;;;;;;;;;;0.32;0.0017594901997725;0.49395300000000003;280.7364315321947;0.2,12.0;;;;;1.1149825783972125;6400.0;6220.0;6580.0;;;;;0.47;;;;;;;;;;;2020MNRAS.498..292O;2020MNRAS.498..292O;2023ApJ...944...88L;
CXOGlb J170113.0-300655;255.30454999999992;-30.115331944444446;0.01697056274847714;2010ApJS..189...37E;353.57327689280584;7.316351147313853;GC, XT?;;;;;;;;;;;;;;;;;;;;;;;0.32;;;;;;;;;1.1149825783972125;6400.0;6220.0;6580.0;;;;;0.47;;;;;;;;;;;2020MNRAS.498..292O;2020MNRAS.498..292O;2023ApJ...944...88L;
CXOGlb J170113.1-300642;255.3046083333333;-30.111727222222225;0.01769180601295413;2010ApJS..189...37E;353.5761988719741;7.318495234634545;GC, XT?;;;;;;;;;;;;;;;;;;;;;;;0.32;0.0020895947447917003;1.32101;632.1847828592639;0.2,12.0;;;;;1.1149825783972125;6400.0;6220.0;6580.0;;;;;0.47;;;;;;;;;;;2020MNRAS.498..292O;2020MNRAS.498..292O;2023ApJ...944...88L;
CXOGlb J170113.7-300632;255.30732499999996;-30.108998055555556;0.01769180601295413;2010ApJS..189...37E;353.5798234827956;7.318279341480962;GC, XT?;;;;;;;;;;;;;;;;;;;;;;;0.32;0.0020895947447917003;1.32101;632.1847828592639;0.2,12.0;;;;;1.1149825783972125;6400.0;6220.0;6580.0;;;;;0.47;;;;;;;;;;;2020MNRAS.498..292O;2020MNRAS.498..292O;2023ApJ...944...88L;
XTE J1701-407;255.4346974;-40.8583936;1.0040915989391666;2010ApJS..189...37E;345.1052601305165;0.672034190302058;XT, XB;;;;;;;;;;;;16.004;0.009;14.286;0.006;13.292;0.006;;;;;;3.3;381.12;72000.00000000001;188.9168765743073;3.0,10.0;31.88900027275085;8400.000000000002;263.4137140755021;14.0,195.0;11.498257839721253;5000.0;;5400.0;;;;;;;;;;;;;;2017yCat.2348....0M;;2019ATel12617....1I;2019ATel12617....1I;2010ATel.2814....1C;
MXB 1659-29;255.52722633659;-29.94563499237;0.00032202305818062157;2022yCat.1355....0G;353.8270764244677;7.265499139784041;AS, BO, XT, EB, XB, DS;0.29625;0.00176;MXB 1659-298;;18.299999237060547;;6029391608332996224;19.000957;0.032135;0.811682;;;;;;;;;;;;;0.24579999373741732;0.0016131627663543001;864.36;535816.9789359991;0.2,12.0;;;;;0.8564459712105134;6955.88379;4204.46094;9666.06348;72.0;1.6;0.9;0.44999998807907104;0.30000001192092896;;47.0;46.0;2007A&A...469..807L;2017ApJ...850..106P;;2007A&A...469..807L;2022yCat.1355....0G;;;2020yCat.9058....0E;2020yCat.9058....0E;2018AJ....156...58B;2018MNRAS.473.3490I
4U 1658-48;255.70575354295;-48.78976826464;0.00020820838119537841;2022yCat.1355....0G;338.9391214597569;-4.326468537028877;MQ, RP, BH, XT, US;1.7558333333333334;;GX 339-4;F8-G2/3;15.5;;5938658156448950528;19.634445;0.058919;1.137011;17024936-4847228;15.91100025177002;0.13699999451637268;15.404000282287598;0.15000000596046448;14.972999572753906;0.1379999965429306;J170249.38-484723.0;14.562000274658203;0.05900000035762787;14.142000198364258;0.06499999761581421;0.4789000054106359;0.32488;881.994;2714.830091110564;0.2,12.0;;;;;1.6686411338349683;6494.26367;3510.07397;10006.3037;;5.800000190734863;0.4640000152587891;0.800000011920929;1.100000023841858;;48.0;14.0;2007A&A...469..807L;;2003A&A...404..301R;2007A&A...469..807L;2022yCat.1355....0G;2003yCat.2246....0C;2021ApJS..253....8M;2020yCat.9058....0E;2020yCat.9058....0E;2018AJ....156...58B;2003A&A...404..301R
GX 349+2;256.43537716266;-36.42309234318;0.00013099351128968183;2022yCat.1355....0G;349.1035804513763;2.7484117554136245;ZS, RP;0.9375;;3A 1702-363;;18.600000381469727;;5976748056765619328;17.730833;0.007194;2.113224;17054449-3625231;15.213000297546387;0.05400000140070915;14.779000282287598;0.07000000029802322;14.562999725341797;0.11699999868869781;;;;;;0.5353984923362731;;9530.0;;3.0,10.0;;1570.0;;20.0,60.0;1.8654999732971191;1012.487;972.9841;1057.0588;43.0;1.4;0.78;1.5;1.2999999523162842;;51.0;18.0;2007A&A...469..807L;;;2007A&A...469..807L;2022yCat.1355....0G;2003yCat.2246....0C;;2022yCat.1355....0G;2022yCat.1355....0G;2022yCat.1355....0G;2009A&A...505.1143I
4U 1702-429;256.5639168;-43.0358006;1.0040915989391666;2010ApJS..189...37E;343.88684459314555;-1.3184038509974694;XB, AS;;0.00303;Ara X-1;;;;;;;;;;;;;;;;;;;;2.42;127.18160748946;1393.5;10.95677297611987;0.2,12.0;163.44900436401366;423.42;2.590532757587258;14.0,195.0;8.432055749128919;5400.0;4300.0;7000.0;;1.4;;;2.5;;52.0;;;2007A&A...469..807L;;;;;;2019A&A...621A..89M;2019A&A...621A..89M;2016A&A...596A..21I;
IGR J17062-6143;256.56777275073;-61.71128334873;0.0005019620005538267;2022yCat.1355....0G;328.7193638248734;-12.39809040137911;XT, XP, XB;0.02638888888888889;0.00611;;WD?;;;5913619493527584768;19.904867;0.006666;0.076271;;;;;;;;;;;;;0.4122999859911462;58.246399999999994;128.500002305465;2.2061449687099115;0.3,10.0;20.01999965906143;60.419999999999995;3.017982069377947;14.0,195.0;1.4365853170423213;7300.0;6800.0;7800.0;84.0;1.4;0.0216;;;;;;2018ApJ...858L..13S;2017ApJ...836L..23S;2018MNRAS.475.2027V;;2022yCat.1355....0G;;;2020yCat.9058....0E;2020yCat.9058....0E;2017ApJ...836..111K;2018ApJ...858L..13S
4U 1700+24;256.64376094254;23.97181951625;4.836279561811951e-05;2022yCat.1355....0G;45.151693992359746;32.990713561591825;;4391.0;;V934 Her;M3 III;7.619999885559082;0.009999999776482582;4571810378118789760;6.75158;0.00296;2.204255;17063452+2358186;4.169000148773193;0.20200000703334808;3.318000078201294;0.18799999356269836;2.98799991607666;0.23000000417232513;J170634.51+235818.4;2.2209999561309814;0.0;2.8469998836517334;0.40799999237060547;0.34;32.706828436967;738.2000011268985;22.570210454662906;0.3,10.0;;;;;0.203228;524.097;510.84799999999996;564.964;11.3;1.35;1.6;1.2999999523162842;0.30000001192092896;;49.0;;2007A&A...469..807L;;2019ApJ...872...43H;2000A&A...355L..27H;2022yCat.1355....0G;2003yCat.2246....0C;2014yCat.2328....0C;2019ApJ...872...43H;2022yCat.1354....0A;2022yCat.1354....0A;2019ApJ...872...43H
H 1705-25;257.06041818995;-25.09174883948;0.0018379359754898972;2022yCat.1355....0G;358.58696979662307;9.05692676064214;XT, BH;0.5225;;N Oph 1977;K3V-K7V;21.5;0.1;4112450294268643456;20.763409;0.015921;;;;;;;;;;;;;;0.223;0.00103;7670.0;7446601.941747573;0.5,10.0;;1260.0;;20.0,60.0;0.7770034843205574;8600.0;6600.0;10600.0;70.0;6.650000095367432;0.44999998807907104;0.6000000238418579;0.5;;53.0;30.0;2007A&A...469..807L;;2008NewAR..51..860Y;2012MNRAS.427.2876Y;2022yCat.1355....0G;;;2012MNRAS.427.2876Y;2012MNRAS.427.2876Y;2004MNRAS.354..355J;2003A&A...404..301R
4U 1705-32;257.2261129;-32.3158277;1.7352400383343893;2010ApJS..189...37E;352.79351617791735;4.681813202258271;XB;;;1RXS J170854.4-321857;;;;;;;;;20.8;;20.6;;20.1;;;;;;;0.5137999751829995;1.48099;720.0;486.161284005969;0.2,12.0;19.305000340938566;19.305000340938566;1.0;17.0,60.0;1.7902438159686391;13000.0;11000.0;15000.0;;1.4;;;;;54.0;;;;;;;2013AstL...39..523R;;2020yCat.9058....0E;2020yCat.9058....0E;2005A&A...440..287I;
4U 1705-44;257.227;-44.10205555555556;0.6;2009ApJ...692...73H;343.3208185483225;-2.3419469317243253;XB, AS, RP;0.4166666666666667;;1705-4402;;;;;;;;;16.83;0.03;17.42;0.03;18.48;0.03;;;;;;1.38;484.87899999999996;738.0;1.5220292072867665;3.0,10.0;;;;20.0,60.0;4.808362369337979;7600.0;7300.0;7900.0;70.0;1.4;0.5;;2.0;;55.0;92.0;2009ApJ...692...73H;;;;;2009ApJ...692...73H;;2021MNRAS.506.6203M;2021MNRAS.506.6203M;2008ApJS..179..360G;2018MNRAS.477.5220P
IGR J17091-3624;257.28170860731;-36.40708559732;0.0037587225023935993;2022yCat.1355....0G;349.524837734393;2.212695489507605;XT, BH?, MQ;;;;;;;5976921951382731520;20.081957;0.031722;2.58831;;18.19;0.11;17.12;0.12;16.98;0.04;J170907.75-362425.0;14.803000450134277;0.017000000923871994;15.541999816894531;0.07599999755620956;1.6930000399105487;0.0703876;1079.65;15338.639192130435;0.2,12.0;89.51800327301025;1728.0;19.30337961996292;14.0,195.0;5.898954842893898;11000.0;10400.0;14600.0;;8.7;;;;;;;;;;;2022yCat.1355....0G;2008A&A...484..783C;2021ApJS..253....8M;2020yCat.9058....0E;2020yCat.9058....0E;2015ApJ...807..108I;2015ApJ...807..108I
RX J1709.5-2639;257.37656393515;-26.65562501854;0.010988093824226294;2022yCat.1355....0G;357.4724045857943;7.911743760241433;XT, XB, GC?;;;XTE J1709-267;;;;4108865783346597760;19.422716;0.036291;1.186586;;;;;;;;;;;;;0.444799987522084;0.06325762690071501;2400.0;37940.089086283326;2.0,10.0;9.866999965906142;30.029999999999998;3.0434782713858226;14.0,195.0;1.5498257404950662;11000.0;9000.0;14000.0;;1.4;;;0.36;;57.0;;;;;;2022yCat.1355....0G;;;2020yCat.9058....0E;2020yCat.9058....0E;2008ApJS..179..360G;
IGR J17098-3628;257.44218731789;-36.46592880811;0.0002261486236968954;2022yCat.1355....0G;349.55435018647137;2.0739095911289547;BH?, RP?, XT;;;;;20.8;;5976897036239826432;18.40181;0.003564;3.021523;17094612-3627573;14.690999984741211;0.05700000002980232;13.666000366210938;0.04800000041723251;13.369999885559082;0.054999999701976776;J170946.14-362757.8;12.881999969482422;0.010999999940395355;13.095999717712402;0.008999999612569809;0.8;54.88999879621481;1300.0;23.683731617965485;0.2,12.0;49.28;928.8000000000002;18.847402597402603;17.0,60.0;3.1164000034332275;10500.0;10000.0;11000.0;;;;;;;58.0;;;;;2007ESASP.622..373G;2022yCat.1355....0G;2003yCat.2246....0C;2021ApJS..253....8M;2007ESASP.622..373G;2022yCat.1355....0G;2007ESASP.622..373G;
XTE J1710-281;257.55249999999995;-28.130833333333335;0.6324555320336759;2010MNRAS.408.1866R;356.3584278649212;6.921590204596655;EB, XB, XT, DS;0.13666666666666666;;J1710-2807;;;;4108449755564592256;20.419956;0.024459;-0.086123;;;;;;;;;;;;;0.3914999985221449;5.985708163943;89.01999970500896;14.872091533170956;0.3,10.0;31.317000818252563;51.660000000000004;1.649583250318494;14.0,195.0;1.3641114931085188;15000.0;10900.0;17600.0;75.0;1.4;;;;;59.0;73.0;2007A&A...469..807L;;;;2022yCat.1355....0G;;;2020yCat.9058....0E;2020yCat.9058....0E;2008ApJS..179..360G;
SAX J1711.6-3808;257.90488668405;-38.11839153483;0.00794741440343965;2022yCat.1355....0G;348.4407376256704;0.7984470929213766;BH?, XT;;;;;;;5973177495780065664;20.967781;0.015564;;17113714-3807073;12.460000038146973;0.032999999821186066;10.427000045776367;0.02800000086426735;9.432999610900879;0.02500000037252903;J171137.14-380707.4;8.446999549865723;0.007000000216066837;8.746999740600586;0.007000000216066837;2.44;505.432;1920.0;3.7987305908608873;0.2,12.0;;595.0;;20.0,60.0;8.501742160278745;8500.0;;;;;;;5.0;;61.0;;;;;;2022yCat.1355....0G;2003yCat.2246....0C;2021ApJS..253....8M;2006AN....327.1004S;2006AN....327.1004S;2002A&A...390..597I;
4U 1708-40;258.0994166666666;-40.84283333333334;0.3;2013AstL...39..523R;346.32902895982244;-0.9295993232156833;XB;;;;;;;;;;;;18.84;0.18;17.29;0.09;16.67;0.09;;;;;;2.9;35.276454767985975;167.5631601479334;4.75;2.0,10.0;;7.9;;20.0,60.0;10.104529616724738;8000.0;;16000.0;;1.4;;;;;56.0;;;;;;;2013AstL...39..523R;;2003MNRAS.342..909M;2003MNRAS.342..909M;2003MNRAS.342..909M;
SAX J1712.6-3739;258.1532196;-37.6447459;1.2;2010ApJS..189...37E;348.93894085028575;0.9193055484502478;XB, XT;;;SWIFT J171236.9-373840;;24.0;0.07000000029802322;;;;;;;;;;;;;;;;;1.34;8.1005238513279;1152.0000000000002;142.2130248787744;4.0,10.0;9.860000000000001;20280.0;2056.7951318458418;15.0,50.0;4.668989547038327;5000.0;4600.0;5600.0;;1.4;;;;;62.0;;;;;2009MNRAS.397L...6W;;;;2020ApJS..249...32G;2020ApJS..249...32G;2020ApJ...903...37L;
SWIFT J1713.4-4219;258.42080416666664;-42.31061111111111;0.2;2019ATel13226....1B;345.2816858531528;-1.9859969866137737;XT;;;VVV J171340.98-421838.0;M5/K0?;;;;;;;;17.843;0.082;17.165;0.104;16.738;0.112;;;;;;1.3;;32.85358280125834;;0.2,10.0;;547.5597133543057;;3.0,200.0;4.529616724738676;5000.0;5200.0;1400.0;;;;;;;;;;;2021MNRAS.503..472O;;;2017yCat.2348....0M;;2019ATel13226....1B;2019ATel13226....1B;2021MNRAS.503..472O;
TYC 6824-713-1;258.54802342118;-29.53313589928;1.835755975068582e-05;2022yCat.1355....0G;355.723645082333;5.395590648630422;GC?, QNS?;;;;;10.90999984741211;0.09000000357627869;4107308973568118784;10.387711;0.002773;1.28027;17141152-2931594;8.795999526977539;0.023000000044703484;8.361000061035156;0.017999999225139618;8.213000297546387;0.019999999552965164;J171411.52-293159.2;8.043000221252441;0.009999999776482582;8.159000396728516;0.008999999612569809;0.18740000185570432;0.13500560763961;0.48380001177114607;3.5835549369373116;0.3,10.0;;;;;0.9940999746322632;680.7536;658.9383;687.549;;1.4;;0.7100000381469727;;;;;;;;2000A&A...355L..27H;2022yCat.1355....0G;2003yCat.2246....0C;2021ApJS..253....8M;2020yCat.9058....0E;2022yCat.1355....0G;2022yCat.1355....0G;
2S 1711-339;258.582251;-34.0463347;1.0090416147286363;2010ApJS..189...37E;352.0604031244408;2.74596210755847;XB, XT;;;;;;;;;;;;;;;;;;;;;;;1.7409999676890167;19.0;1272.0000000000002;66.94736842105264;4.0,10.0;;5.090000000000001;;20.0,60.0;6.066201978010511;5700.0;4900.0;6400.0;;;;;;;60.0;;;;;;;;;2020yCat.9058....0E;2020yCat.9058....0E;2008ApJS..179..360G;
2MASS J17142095-2929163;258.58731696561;-29.48789016725;2.838097954616789e-05;2022yCat.1355....0G;355.78058828455505;5.39395881032084;GC?, QNS?;;;;;;;4107315093951814400;14.453378;0.003053;1.156256;17142095-2929163;13.062999725341797;0.028999999165534973;12.645000457763672;0.032999999821186066;12.510000228881836;0.03500000014901161;J171420.91-292915.5;12.526000022888184;0.02500000037252903;12.583999633789062;0.020999999716877937;0.221047404050827;0.017849857740542;0.022891;1.282419184104093;0.2,12.0;;;;;0.7702000141143799;686.563;661.0126;713.0854;;1.4;;;;;;;;;;;2022yCat.1355....0G;2003yCat.2246....0C;2021ApJS..253....8M;2022yCat.1355....0G;2022yCat.1355....0G;2022yCat.1355....0G;
XMMU J171433.0-292747;258.6372083333333;-29.46333333333333;0.6;2009ApJ...699.1418G;355.8259678255583;5.372784608734543;GC, QNS;;;CXOU J171432.9-292748;;;;;;;;;;;;;;;;;;;;0.266;0.0011303929055899;0.14721339632343686;130.23205966301865;0.5,10.0;;;;;0.926829268292683;6152.0;6006.0;6302.000000000001;;1.4;;;0.53;;;;;;;;;;;2009ApJ...699.1418G;2009ApJ...699.1418G;2021MNRAS.505.5957B;
IGR J17177-3656;259.4275833333333;-36.93458333333333;0.6;2011ATel.3236....1P;350.106947768293;0.5092168140625936;XT, BH?, MQ?;;;;;;;;;;;;;;;;17.5;;;;;;;3.9000000000000004;1.5;62.00000000000001;41.333333333333336;1.0,10.0;;168.00000000000003;;20.0,60.0;13.588850174216029;23000.0;13000.0;25000.0;50.0;10.0;;;;;;;;;;;;2011ATel.3241....1T;;2011ATel.3226....1Z;2011ATel.3226....1Z;2012MNRAS.423L..87M;2012MNRAS.423L..87M
1RXS J171824.2-402934;259.6006262;-40.4925449;1.0040915989391666;2010ApJS..189...37E;347.27682079544786;-1.6516699490999227;XB;;;RX J1718.4-4029;;24.0;;;;;;;;;;;;;;;;;;1.3;1.38;5.869999798735481;4.2536230425619435;3.0,10.0;;0.030500000000000003;;20.0,60.0;4.529616724738676;;6000.0;9000.0;;1.4;;;;;64.0;;;;;2009A&A...506..857I;;;;2009A&A...506..857I;2009A&A...506..857I;2005A&A...440..287I;
XB 1715-321;259.6959166666666;-32.170427777777775;0.1063014581273465;2007MNRAS.377.1295J;354.13291739326553;3.0696922789250976;XT, XB;;;CXOU J171847.0-321013;M?;;;;;;;;;;;;;;;;;;;0.21;0.0406;6700.0;165024.6305418719;3.0,10.0;;8.91;;20.0,60.0;0.7317073170731707;6000.0;5100.0;6900.0;;1.4;;;;;63.0;;;;2007MNRAS.377.1295J;;;;;2007MNRAS.377.1295J;2007MNRAS.377.1295J;2004MNRAS.354..355J;
XMMSL1 J171900.4-353217;259.75249999999994;-35.53872222222222;2.2;2010ATel.2627....1R;351.39930836355285;1.0984948754738835;XT, BH?;;;XTE J1719-356;;;;;;;;;;;;;;;;;;;;1.0;0.51;72.00000000000001;141.1764705882353;0.2,10.0;;144.00000000000003;;20.0,80.0;3.484320557491289;8000.0;;;;;;;;;;;;;;;;;;2010ATel.2607....1R;2010ATel.2607....1R;2010ATel.2738....1A;
IGR J17191-2821;259.81306;-28.29919;4.0;2007ATel.1070....1K;357.3768075504504;5.198028032991448;XT, XB;;0.003389830508474576;;;;;;;;;;;;;;;;;;;;;0.34;0.05250788108332584;1680.0;31995.197013072637;2.0,10.0;;213.60000000000002;;22.0,60.0;1.1846689895470384;8600.0;;11000.0;;1.4;;;;;;;;2010MNRAS.401..223A;;;;;;2010MNRAS.401..223A;2010MNRAS.401..223A;2010MNRAS.401..223A;
XTE J1719-291;259.8215833333333;-29.069444444444443;0.2;2008ATel.1577....1G;356.74547153685336;4.753322393756454;XT;0.20833333333333334;;;K0V;;;;;;;;;;;;;;;;;;;0.838599974373927;1.6916339938404;112.0;66.20817529549292;0.3,10.0;;;;;2.9219511302227423;8000.0;;;;1.4;0.6;;;;;;2011MNRAS.417..659A;;2008ATel.1577....1G;;;;;2020yCat.9058....0E;2020yCat.9058....0E;2011MNRAS.417..659A;2011MNRAS.417..659A
GRO J1719-24;259.90383409797;-25.01781155596;0.05822724848118791;2022yCat.1355....0G;0.14213782651021062;6.99074052678607;BH?, XT, RP, PSH?;0.6127;;XN Oph 1993;M0-5/5;16.649999618530273;;4110788141995042048;16.523006;0.018847;1.376967;;14.18;0.22;13.81;0.14;13.84;0.29;;;;;;0.6;29.2;10000.0;342.4657534246575;0.5,10.0;;35.5;;20.0,60.0;2.0905923344947737;4000.0;2000.0;17000.0;;7.6;1.6;0.8999999761581421;0.8999999761581421;;65.0;27.0;1996A&A...314..123M;;2003A&A...404..301R;2007A&A...469..807L;2022yCat.1355....0G;2020MNRAS.494..571B;;2022ApJ...924...72Z;2022ApJ...924...72Z;2022ApJ...932...38S;2019ApJ...887..184T
SAX J1719.6-4254;259.9092916666666;-42.89666666666667;126.0;1999IAUC.7263....1H;345.4373581669254;-3.2187035984943804;XT;;;;;;;;;;;;;;;;;;;;;;;0.4470021632973752;;552.0000000000001;;2.0,9.0;;;;;1.5574988268201226;;;;;;;;;;66.0;;;;;;;;;2016A&A...594A.116H;2016A&A...594A.116H;;
IGR J17197-3010;259.9291666666667;-30.18;;2010A&A...523A..61K;355.883607565515;4.043640532950807;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.004000017046928;4.004000017046928;1.0;17.0,60.0;;;;;;;;;;;;;;;;;;;;;;;
XTE J1720-318;259.9957833333333;-31.75033611111111;0.1502131818450032;2006A&A...455..639C;354.6237381260831;3.1012255167378484;BH?, XT, RP;;;;;16.7;;;;;;;17.66;0.05;16.99;0.07;16.34;0.05;;;;;;1.3;1600.0;10320.000000000002;6.45;0.2,12.0;0.5630000000000001;720.0;1278.8632326820602;17.0,60.0;4.529616724738676;6500.0;3000.0;10000.0;;;;;2.5;;67.0;;;;;2017ARep...61...80S;;2006A&A...455..639C;;2003ATel..115....1M;2003ATel..115....1M;2006A&A...455..639C;
PSR J1723-2837;260.8465812119;-28.63266533424;4.359288932842144e-05;2022yCat.1355....0G;357.6161812861082;4.260059294113106;EB, XP;0.6166666666666667;0.00186219739292365;;G;15.770000457763672;0.009999999776482582;4059795674516044800;15.540544;0.004528;1.466744;17232318-2837571;13.649999618530273;0.04800000041723251;13.21399974822998;0.02199999988079071;13.067999839782715;0.02500000037252903;J172323.18-283754.8;13.555999755859375;0.014000000432133675;13.642999649047852;0.017000000923871994;0.31550000966541214;1.0248696293719;2.29344;2.2377870650782716;0.2,12.0;6.434999829530716;19.35;3.0069930866511205;14.0,195.0;1.3144999742507935;806.1037;777.6398;838.6232;;1.4;0.42;1.039999008178711;;;;;2017ApJ...839..130K;2005AJ....129.1993M;2013ApJ...776...20C;2012yCat.1322....0Z;2022yCat.1355....0G;2003yCat.2246....0C;2021ApJS..253....8M;2020yCat.9058....0E;2022yCat.1355....0G;2022yCat.1355....0G;2013ApJ...776...20C
XTE J1723-376;260.91125;-37.66166666666666;30.0;1999IAUC.7133....2R;350.1835735316584;-0.8748648171272675;XB, XT;;;;;;;;;;;;;;;;;;;;;;;4.0;1200.0000000000002;14100.0;11.749999999999998;2.5,25.0;;22.3;;20.0,60.0;13.937282229965156;10000.0;3700.0;13000.0;;1.4;;;;;68.0;;;;;;;;;1999IAUC.7133....2R;1999IAUC.7133....2R;2008ApJS..179..360G;
IGR J17254-3257;261.3541468;-32.9541043;1.0069200739427326;2010ApJS..189...37E;354.27949558745416;1.4741396866695435;XB, XT;;;1RXS J172525.5-325717;;14.5;0.10000000149011612;;;;;;;;;;;;;;;;;1.79;5.2279944749446;3792.0;725.3259386889814;4.0,10.0;19.733999931812285;38.06;1.9286510657499905;14.0,195.0;6.236933797909408;8000.0;;14500.0;;1.4;;;;;71.0;;;;;2012A&A...548A..79A;;;;2017ATel10132....1N;2017ATel10132....1N;2007A&A...469L..27C;
